video_id,author,comment,like,date,topic
zGVYZuadCQY,@rahmakalpani4099,Pa seandainya pakai micinnya disatukan dengan pupuk NPK gimana,0,2023-12-03T01:55:17Z,Pemupukan
zGVYZuadCQY,@ahmadfalahudin2292,"Mf pak ,sy percaya hanya pupuk yg memproduksi buah bukan micin, n sy setuju micin buat masak aja pak,MP pak klw promosi micin yg logis n aku tau pabrik micin BPK td udah kurang laku dipasaran Krn byk pesaing,mhn mf pak jgn menyesatkan petani demi keuntungan,",0,2023-12-02T15:21:36Z,Pemupukan
zGVYZuadCQY,@mpomunah6364,Klw untuk tanaman anggrek atw tanaman hias bagai manah cara nya,0,2023-12-01T14:49:41Z,Pemupukan
zGVYZuadCQY,@RiskiNurjanah-jp7xv,Bisa di pertanggung jawab ķan nggak teori ini,0,2023-12-01T13:09:22Z,Pemupukan
zGVYZuadCQY,@grandpaaaaaaa,Bagusnya di gunakan malam /siang/pagi hari,0,2023-11-30T12:18:58Z,Pemupukan
zGVYZuadCQY,@SuyaniYani-r3s,Satu tangki 16 liter di kasih micin berapa,0,2023-11-30T12:17:16Z,Pemupukan
zGVYZuadCQY,@AbdulHamid-f9z3g,Bagus engga kalaw di berikan sama yang sedang ber kembang,0,2023-11-30T12:05:40Z,Pemupukan
zGVYZuadCQY,@ZaenabMaltufah,Mas indra petani yang menginspirasi petani lain,0,2023-11-30T09:14:08Z,Pemupukan
zGVYZuadCQY,@MurniMarbun-c4j,Bagusnya dari umur brpa bulan cabe nya di kasih ajinomoto,0,2023-11-30T04:00:41Z,Pemupukan
zGVYZuadCQY,@JhonEspahasugian,MSG nya hanya untuk cabe aja bisa bos.,0,2023-11-29T13:22:56Z,Pemupukan
zGVYZuadCQY,@alvi0313,Larutan micin ini apa bisa buat tanaman yg lain ga pa,0,2023-11-29T13:18:44Z,Pemupukan
zGVYZuadCQY,@anakpapa3972,terimakash pak indra sy belajr tanm cabe dari pak indra sekarg sy sudah  bisa sedkt2 tau kalo padi di pot juga ko pak ?,0,2023-11-29T09:39:51Z,Pemupukan
zGVYZuadCQY,@HarrykalaMantik-li3vy,Hahahah gak di coba di video nya. 😅 bahaya ini konten,0,2023-11-28T15:24:03Z,Pemupukan
zGVYZuadCQY,@Sunardipetanimuda,Terima kasih pak ilmu nya,0,2023-11-28T05:00:38Z,Pemupukan
zGVYZuadCQY,@HorasSihombing-c4u,Saya yang mengharapkan hasil pertanian untuk menyambung hidup sehat tertarik dengan conten yang sangat tepat untuk menambah pengertian saya untuk mengolah tanaman jadi bisa menghasilkan yang lebih terus terang saya belum memiliki pengalaman tentang menolah setiap jenis tanaman sehingga tidak mendapat hasil dari hasil yang saya tanam sama sekali belum pernah berhasil yang sesuai harapan ❤❤❤❤.,11,2023-11-28T00:35:18Z,Pemupukan
zGVYZuadCQY,@soloplayer-jk3lm,Bagus..trims,0,2023-11-27T22:00:51Z,Pemupukan
zGVYZuadCQY,@mochamadbasyarudinhuda4149,Narasi poin ketujuh penjelasannya terbalik. Antara pemanenan dan pemakaian....,0,2023-11-27T12:04:08Z,Pemupukan
zGVYZuadCQY,@AmatSaja-y2k,Bagaimana kalo untuk sawit Mas,0,2023-11-27T10:33:11Z,Pemupukan
zGVYZuadCQY,@Anisa-xi8oq,Sorry boleh tanya kalau di siram air ujian boleh ngga,0,2023-11-27T07:35:34Z,Pemupukan
zGVYZuadCQY,@MbahSay-dd1mv,Apa  bisa buat spray  ?klw bisa  Brapa dosis pk ?,0,2023-11-27T05:40:34Z,Pemupukan
zGVYZuadCQY,@RatnaMurdianto,Saya salot pendapat penjelasan pupok racikan mas saya minta penjelasa lebih lanjut,0,2023-11-26T23:54:50Z,Pemupukan
zGVYZuadCQY,@yogikaswari3545,Apa kah boleh di pakai setelah  panen.,0,2023-11-26T08:39:36Z,Pemupukan
zGVYZuadCQY,@hjmasruroh9551,Media polibagnya bisa di bongkar setelah pohon berbuah?,0,2023-11-26T05:21:24Z,Pemupukan
zGVYZuadCQY,@Duaputrasatuputri1963,"Hadir bang...silaturahmi,,,videonya bisa menambah ilmu",0,2023-11-26T02:53:48Z,Pemupukan
zGVYZuadCQY,@rmdnsdii1196,"Masya Allah, terimakasih atas informasinya Pak ya' sehat sejahtera sll 😊",0,2023-11-25T13:57:37Z,Pemupukan
zGVYZuadCQY,@wellyastiani4741,Mantap penjelasanya.lebih ilmiah.,0,2023-11-25T11:12:58Z,Pemupukan
zGVYZuadCQY,@salhanahasanuddin5890,Boleh pak Pakai Air hujan?,0,2023-11-25T10:10:18Z,Pemupukan
zGVYZuadCQY,@Nasiatunatun-y5v,Kalau tanaman padi cara pemakaiannya gi manaka,0,2023-11-25T08:44:39Z,Pemupukan
zGVYZuadCQY,@EzrilAde81,Paktaniapabetulsaya tanamcanekok buanya lebat TPI bnya busuk sebelum tua,0,2023-11-25T07:37:43Z,Pemupukan
zGVYZuadCQY,@AnaVika-t3i,cranya di semrotkan ap di kocor ke tanah..,0,2023-11-25T06:49:57Z,Pemupukan
zGVYZuadCQY,@kelvinanggoro3756,Pak dokter sehat selalu dan semangat❤😅,0,2023-11-25T01:12:26Z,Pemupukan
zGVYZuadCQY,@hariwidodo8866,Bagaimana klau untuk bawang merah bisa tidak,0,2023-11-24T13:47:28Z,Pemupukan
zGVYZuadCQY,@adilaoktavianiratna2131,Mau tanya itu di siram ke daun apa ke akar nya bang,0,2023-11-24T09:36:58Z,Pemupukan
zGVYZuadCQY,@KristinaTina-j9e,Trimakasiih Uda ber bagi ilmunya.. SMG sehat Slalu buat Abang nyaa..,0,2023-11-23T12:24:51Z,Pemupukan
zGVYZuadCQY,@dedisaputra2234,"Jika sudah berbuah ,bagaimana cara meningkatkan hasil panen ,karena dimasa pertumbuhan belum menggunakan micin",1,2023-11-23T11:18:58Z,Pemupukan
zGVYZuadCQY,@AdungMulyadi-w5f,Aku belum paham masalah bikin pupu organik dari bahan tai ragaji campuran yah,0,2023-11-23T05:15:52Z,Pemupukan
zGVYZuadCQY,@jmujtahidin,Terimakasih atas informasinya/penyuluhannyam,0,2023-11-23T04:59:08Z,Pemupukan
zGVYZuadCQY,@MuhammadRahmatullah-e6c,"Assalamu'alaikum, terima kasih Dokter ilmu nya 
Semoga Dokter selalu  di beri kesehatan,umur berkah 
Semoga menjadi amal kebaikan Aamiin",1,2023-11-21T14:21:42Z,Pemupukan
zGVYZuadCQY,@nuniksuparto,"Ya micin untuk tanaman padi... Gimana ya pak.. Sangat membantu kmi seorang petani agar panen berlimpah..
Terimakasih",0,2023-11-20T22:45:18Z,Pemupukan
zGVYZuadCQY,@wahyuginanjar5685,Kak saya punya tanaman cabe pertama berbuah lebat tp sekarang lebat daun dari pada buah gimana kak?,0,2023-11-20T01:52:12Z,Pemupukan
zGVYZuadCQY,@AsrawiAwi-j5c,Lw ud berumur 7bulan bisa dikasih gk bos🙏,0,2023-11-18T08:37:58Z,Pemupukan
zGVYZuadCQY,@yohanefendi5917,Cara nyiramnya langsung ke bagian akar atau gimana bang ?,0,2023-11-18T02:31:18Z,Pemupukan
zGVYZuadCQY,@Marwin-k6o,Untuk bunga bisa pak bunga kertas ?,0,2023-11-17T11:54:12Z,Pemupukan
zGVYZuadCQY,@aryaajwisuda-sc9zq,"Ass  muallaikum  wr  wb  sya  suka  bgt  bang  atas  video  nya  smga  ber manfaat  bgi  yg  suka  berco2k tanam  d sekiling  RMh, smga  bermanfaat  ten ksh  Bang  atas  saran nya",0,2023-11-17T09:25:41Z,Pemupukan
zGVYZuadCQY,@DeaAndina,"Klo udah berbuah cabe berati ga bisa dikasih ya

Supaya bisa panen berx x gmn ya",0,2023-11-16T02:05:45Z,Pemupukan
zGVYZuadCQY,@kakimalso,Untuk sayur ada ga,0,2023-11-15T13:05:21Z,Pemupukan
zGVYZuadCQY,@aprilianherlinawati7426,Maaf untuk pemakaian NPK takarany bleh dbagikan,0,2023-11-14T10:49:01Z,Pemupukan
zGVYZuadCQY,@jotaroyujo491,Cara bibit dan nanam nyah bgay man,0,2023-11-14T10:18:38Z,Pemupukan
zGVYZuadCQY,@sitikomariyah8047,Cara nyiram gimana mas ?,0,2023-11-13T15:37:27Z,Pemupukan
zGVYZuadCQY,@meithyraintjung2453,"Pa, stlh panen, apakah msh hrs diberikan lg pupuk MSG ini? Kapan pakainya? Brp lama sekali? Dosisnya apakah sama dg yg dosis aqal?",0,2023-11-11T22:26:53Z,Pemupukan
zGVYZuadCQY,@ShofiyaNazilla,Apa boleh di campur dngan p mpk waktu pengocoran dng cara di campur,0,2023-11-11T15:42:47Z,Pemupukan
zGVYZuadCQY,@daswirwir3653,slm knl mas dari Padang ni tanya  mas  boleh gunakan PD padi dan bagai mana caranya trmkash❤,0,2023-11-11T10:25:54Z,Pemupukan
zGVYZuadCQY,@EenBela,Asalamualaikum mas saya mengebun cabe rawit BLH GK klu udah berbuah di saram nya pake micin BLH tidak kira2,0,2023-11-11T07:04:38Z,Pemupukan
zGVYZuadCQY,@putrileksanani1319,Gimana cara ngatasicabe kriting.,0,2023-11-10T14:54:05Z,Pemupukan
zGVYZuadCQY,@samomenk4766,Air micin apa perlu di permentasi dulu  atau lansung,0,2023-11-10T14:46:09Z,Pemupukan
zGVYZuadCQY,@samomenk4766,"Mau tanya waktu pengocoran apakah hanya micin saja dengan air atau ada tambahan bahan lain .mohon di jawab ,saya pemula",0,2023-11-10T14:44:50Z,Pemupukan
zGVYZuadCQY,@samomenk4766,Bagi ilmu yang bermanfaat dengan detail ..semoga sehat trus bang,0,2023-11-10T14:42:32Z,Pemupukan
zGVYZuadCQY,@abdulwakhid4914,Bang indra reques cara menanam melon di pot atau polibag T.kasih🙏🙏,0,2023-11-09T14:44:17Z,Pemupukan
zGVYZuadCQY,@HafizaRidaazahra-xl6ss,Dgn air kolam ikan lele bisa gak bos?,0,2023-11-09T13:04:43Z,Pemupukan
zGVYZuadCQY,@carakaabadi9668,Terima kasih infonya pak,0,2023-11-09T09:45:50Z,Pemupukan
zGVYZuadCQY,@OppoA-lm4tt,Tanya BG klo bru di pindahin .kelahan      boleh ga dikasih PPK larutan micin tinggi cabai _+ 7 cm,0,2023-11-09T07:28:48Z,Pemupukan
zGVYZuadCQY,@nurainiaini3781,Berapa jangka waktu selingan dg pupuk NPK,0,2023-11-08T09:03:24Z,Pemupukan
zGVYZuadCQY,@AnyaPurnama02,Thnk info nya,0,2023-11-08T01:49:08Z,Pemupukan
zGVYZuadCQY,@TomsJerry,Mksh infonya bang,0,2023-11-07T11:03:31Z,Pemupukan
zGVYZuadCQY,@ifaneriksada4408,Untuk menyiram nya boleh kena daun atau cabe nya pak? Atau di siram di batang dan tanah nya aja??,0,2023-11-07T10:31:58Z,Pemupukan
zGVYZuadCQY,@rindumaharetnidewi3749,Terimakasih atas penjelasan nya mengenai cara menanam pohon mangga dari biji,0,2023-11-07T06:43:57Z,Pemupukan
zGVYZuadCQY,@mulyonomul-ng4wg,Knpa daun cabai cepat menguning,0,2023-11-07T00:53:29Z,Pemupukan
zGVYZuadCQY,@ovipurnama3404,"Kalau di aplikasikan pada bibit batang keras bisa ?, misal durian mangga ,rambutan. Terima kasih",0,2023-11-06T12:26:51Z,Pemupukan
zGVYZuadCQY,@RahmanMujiyanto,Di sempotkan apa di siramkan pak,0,2023-11-05T19:08:15Z,Pemupukan
zGVYZuadCQY,@hidayahhidayah1165,Mksh ilmu nya dok,0,2023-11-05T06:27:16Z,Pemupukan
zGVYZuadCQY,@MariaBanne-m5g,Kalau  banyak ulatnyaapa  obat nya,2,2023-11-04T06:33:46Z,Pemupukan
zGVYZuadCQY,@vivogreen3919,Assalamualaikum pak tanaman cabai saya kenak busuk kering apa obatnya dan bagaimana  mengatasinya pak,0,2023-11-01T14:18:27Z,Pemupukan
zGVYZuadCQY,@idoymlehoyidoy155,"Mf bang , kalo untuk tanaman cabai yg sdh berbuah , berapa takaranya bang ,,???🙏🙏",0,2023-10-31T12:58:53Z,Pemupukan
zGVYZuadCQY,@AtunAnastasia-dt2nq,Terima. Kasih. Bang. Indra.Taringan. SuDah. Berbsgi.. Penglaman,0,2023-10-31T03:44:24Z,Pemupukan
zGVYZuadCQY,@nirliatinor5437,Kalau tanam pokok limau lemon boleh gak di baja pakai bicin mas,0,2023-10-30T04:41:07Z,Pemupukan
zGVYZuadCQY,@TetehFitri07,"Masyaa Alloh, hatur nuhun Dok.",0,2023-10-30T02:33:21Z,Pemupukan
zGVYZuadCQY,@heripadang3105,Klau di campur sama pupuk kimia apa bisa bg,0,2023-10-27T13:43:36Z,Pemupukan
zGVYZuadCQY,@muhamadaidilbinnoriadamoe1166,Trimakasi perkongsian ya,2,2023-10-27T09:32:59Z,Pemupukan
zGVYZuadCQY,@KarimenM,Kalau caveats usah besar dan berbunga.  Boleh kan di pupuk pakai musim tersebut,0,2023-10-25T12:44:37Z,Pemupukan
zGVYZuadCQY,@brilianfaqih3337,"Bagaimana micin untuk buah buahan, mangga",0,2023-10-24T12:51:29Z,Pemupukan
zGVYZuadCQY,@masronironi7649,Klw cabe udah buah gmn apa tambah lebat buahnya kak mkch,0,2023-10-24T00:20:10Z,Pemupukan
zGVYZuadCQY,@msgemini1312,Pak saya punya tanaman cabe tp dr biji lgsg ke tanah. Dan saya siram tanaman cabe itu pakai ait kolam ikan. Itu kira² boleh apa tidak ya? Krn ikan nya kan suka saya kasih makanan nya yg beli sdh jadi. Pengaruh gak ait kolam ikan itu saya pakai buat siram tanaman ? Mohon penjelasan nya 🙏. Nanti saya akan praktekan air MSG yg sdh bapak ajarkan di yutub ini. Tetimakasih 🙏,0,2023-10-23T05:29:44Z,Pemupukan
zGVYZuadCQY,@Egha_DgTa,Sangat bermanfaat cara merawat tanaman,0,2023-10-22T07:54:21Z,Pemupukan
zGVYZuadCQY,@UjangTrisna-iy2zh,Bagai mana cara nyah atau aturan nyah pupuk dari micin.,0,2023-10-20T03:32:54Z,Pemupukan
zGVYZuadCQY,@indraasep1236,Kalu semay pengen cepat tumbuh cepat,0,2023-10-20T03:29:16Z,Pemupukan
zGVYZuadCQY,@anggriawananggriawan9723,Kalau untuk tanaman cabe yg sudah berubah apa bisa,0,2023-10-19T05:37:41Z,Pemupukan
zGVYZuadCQY,@juniatiririn1409,Penyajian bagus.. Trims,0,2023-10-18T21:18:08Z,Pemupukan
zGVYZuadCQY,@zamzamiembun2629,Kalau untuk tanaman cabai yang rontok bunga apa y bang ? Terimakasih sebelumnya,0,2023-10-18T12:27:26Z,Pemupukan
zGVYZuadCQY,@Christinastutik,"Ya podo ada masihenggunakan npk , malah habisin uang aja kl lahannya 1/2 hektar",0,2023-10-17T23:15:29Z,Pemupukan
zGVYZuadCQY,@YuliAnti-vq8xi,Kalau untuk tanaman hias bisa ga  Bang?,0,2023-10-17T12:03:25Z,Pemupukan
zGVYZuadCQY,@NurlelahSPdSD,Ya memang,0,2023-10-17T02:09:22Z,Pemupukan
zGVYZuadCQY,@WahyuWahyudin-m3f,Klo micin taiwan bisa ngak mas beda ngak,0,2023-10-14T20:00:36Z,Pemupukan
zGVYZuadCQY,@Pakili-c5z,Asalamu aleikum bos misal kan tanaman sayuran bonteng terong utuh bahan buah nya atap pentil nya ga jadi rontok gimana tuh bos terima kasih,0,2023-10-13T14:49:55Z,Pemupukan
zGVYZuadCQY,@yenitri8855,Mksh pencerahannya Pak👍👍👍,0,2023-10-13T09:01:23Z,Pemupukan
zGVYZuadCQY,@tinisuhartinih4616,"terima kasih infonya , saat ini saya lg mencoba menanam cabe rawit merah br tinggi sejengkal tangan msh rawan. dgn info sprt ini semoga pohon cabe saya tumbuh subur n berbuah. kira2 brp bulan ya",1,2023-10-12T01:16:59Z,Pemupukan
zGVYZuadCQY,@tatikartini495,Kalu ga ada ajinamoto bagaimana kalau sasa dok,0,2023-10-11T15:37:02Z,Pemupukan
zGVYZuadCQY,@JeckyMusisi,Makasih banyak bang ilmu nya,0,2023-10-10T13:47:44Z,Pemupukan
zGVYZuadCQY,@apaansii2227,Apakah baik untuk tanaman padi dan bagaimana cara pemberianny?,0,2023-10-10T12:56:19Z,Pemupukan
zGVYZuadCQY,@Maryati-v3e,Gimana 'caranya mupuk padi,0,2023-10-10T12:05:15Z,Pemupukan
zGVYZuadCQY,@amatependi709,"ini bru petani yng 👍selalu memberikan contoh yng bermanfaat buat semua orng,semoga sukses terus bng",8,2023-10-09T06:16:20Z,Pemupukan
zGVYZuadCQY,@DarwisLubis-i1p,Assalamu'alaikum.Bang. Klw pupuk cabe dari penanaman dari awal smpe umur 2 minggu yg bagus itu pupuk apa bng.,0,2023-10-09T04:38:52Z,Pemupukan
zGVYZuadCQY,@SamsulArifin-r8s,Terimakasih banyak sarannya bang.semoga Abang sekeluarga sehat2 selalu dan banyak rizkinya amin,0,2023-10-06T23:48:38Z,Pemupukan
zGVYZuadCQY,@WasintaSinaga,Pengunaan Mecin sama padi coba Tersngkan Bos Tks,0,2023-10-03T12:04:03Z,Pemupukan
zGVYZuadCQY,@agungapriana97,"Setelah di kasih Micin, Tanaman cabai saya jadi layu😭",0,2023-10-03T08:11:41Z,Pemupukan
zGVYZuadCQY,@ErlinaSinaga-xr4us,Utk cabe rawit bg,0,2023-10-02T13:25:03Z,Pemupukan
zGVYZuadCQY,@ErlinaSinaga-xr4us,Bg klo SDH 3 Minggu St pupuk micin boleh digunakan by,0,2023-10-02T13:24:23Z,Pemupukan
zGVYZuadCQY,@ujangsukatmaatmaja7529,"NPK  nya yg jelas om, katanya banyak macam ya MPK....seperti MPK kristal..dll",0,2023-10-02T04:23:14Z,Pemupukan
zGVYZuadCQY,@indraasep1236,Semay cabe baru tumbuh terus di makan tiku abis pucuknya itu bisa tumbuh lagi ga daun baru,0,2023-10-02T00:04:54Z,Pemupukan
zGVYZuadCQY,@samroti2645,Wa salm wrwb .trims KA ilmunya 👍🏻👍🏻👍🏻💗💗,0,2023-10-01T23:35:08Z,Pemupukan
zGVYZuadCQY,@dwinugroho6223,Klo biar daun cabe ngga keriting pake apa kk indra,0,2023-10-01T02:38:15Z,Pemupukan
zGVYZuadCQY,@sofiasjafarifin9022,Terimakasih ilmunya. Semoga tetap mau berbagi ilmu,0,2023-10-01T01:25:14Z,Pemupukan
zGVYZuadCQY,@AgusSunjaya-gg2rr,bagai mana mengobati cabe yg dsunnya kriting,0,2023-09-30T11:59:41Z,Pemupukan
zGVYZuadCQY,@halizahdestriana4857,Mumet pak palaku.dengar syaratnya,0,2023-09-30T06:37:40Z,Pemupukan
zGVYZuadCQY,@galihmitro9496,"buat tanaman semangka,melon,apokat,apakah bagus om,🙏",0,2023-09-30T05:30:22Z,Pemupukan
zGVYZuadCQY,@harrytumuju2956,Kalo MBK takarannya berapa sendok makan..,0,2023-09-29T15:42:39Z,Pemupukan
zGVYZuadCQY,@tutiindriati,Masya Allah tabarokalloh,0,2023-09-29T07:38:24Z,Pemupukan
zGVYZuadCQY,@susisusanti4233,Assalmualaikum kak. Kalau pemesanan tanaman ini apakah bisa  terjangkau di seluruh indonesia,0,2023-09-29T03:40:10Z,Pemupukan
zGVYZuadCQY,@ndang1456,"Kalau tanaman cabenya udah lebih dari dua minggu sejak pindah tanam, bolehkah diberi pupuk msg, kalau boleh gmn dosisnya",0,2023-09-29T01:32:09Z,Pemupukan
zGVYZuadCQY,@neilamstrong8422,Makasih ya bang 🙏🙏,0,2023-09-24T16:39:34Z,Pemupukan
zGVYZuadCQY,@RuslinaLina-jw2rh,Pa doktersaya mau bertanya cara membasi hama dari pohoncabe baga mn ana solusinya dik,0,2023-09-24T13:34:58Z,Pemupukan
zGVYZuadCQY,@frzndhir,"Mantap udah kaya dosen, penjelasan nya lengkap mantap pokoknya",0,2023-09-24T12:57:02Z,Pemupukan
zGVYZuadCQY,@kucingbalong6736,Saya bisa berkebun karena suka liat you tube bang indra tarigan,0,2023-09-24T11:06:00Z,Pemupukan
zGVYZuadCQY,@dewaargarevandikaban1356,Kalau ditAmbah sama pupuk ge mana bang,0,2023-09-22T12:09:08Z,Pemupukan
zGVYZuadCQY,@myfilinggood976,Bang nau tanya bibit cabe kalo di kasih micin emang bisa yh subur😀,0,2023-09-22T05:13:47Z,Pemupukan
zGVYZuadCQY,@Paraparabocilff,"Tanaman cabai qw, sudah lama kok nggak berbuah ya? Padahal daunnya lebat subur, pohonnya juga tinggi melebihi tinggi saya.. tp berbuah cuma sebiji",0,2023-09-22T01:05:12Z,Pemupukan
zGVYZuadCQY,@diandamayanti3719,"Pak,maaf mau tny  kalau airnya dr PDAM tdk bisa ya krn sy tdk pny sumur,mksh pak atas jawabannya",0,2023-09-21T11:18:17Z,Pemupukan
zGVYZuadCQY,@juniarchaniago92,Terima kasih kak atas penjelasanya😊,0,2023-09-21T05:23:01Z,Pemupukan
zGVYZuadCQY,@romiagung2062,"Cabe sy sudah masa bunga, tapi banyak yg rontok.. apa bisa di aplikasikan sekarang? Pernah baca aplikasi MSG sebelum masuk masa bunga.. mohon penjelasannya, makasih..",0,2023-09-20T10:10:26Z,Pemupukan
zGVYZuadCQY,@joysberkelana6587,"Bagaimana efek ditanaman nya klo micin nya cma disebar diatas tanah nya aja, tnpa air..",0,2023-09-19T21:08:41Z,Pemupukan
zGVYZuadCQY,@ImaIklima-th7og,Kalo NPK pakenya berapa Minggu sekali,0,2023-09-19T14:27:45Z,Pemupukan
zGVYZuadCQY,@merrymerry5586,Penggunaan pupuk itu lewat penyemproat pak?,0,2023-09-19T04:43:01Z,Pemupukan
zGVYZuadCQY,@jonniharison5231,Bosss...kalau sdh berbuah gimana..? Apakah masih boleh di kasih pupuk micin..? Mohon info nya,0,2023-09-19T03:37:16Z,Pemupukan
zGVYZuadCQY,@AfrizalRizal-q9e,Apa benar pak dlm 1 kemasan manfaat nya begitu bnyak.,0,2023-09-18T13:37:53Z,Pemupukan
zGVYZuadCQY,@talinoijo2089,"Terima kasih ilmunya , jadi tau lebih detil lagi tentang pupuk micin",0,2023-09-17T09:48:58Z,Pemupukan
zGVYZuadCQY,@3mf301,Makasih Bang Nyimak Paten bang,0,2023-09-16T15:06:11Z,Pemupukan
zGVYZuadCQY,@mujiatimujiati6378,Yes..... Sik arep njajal  nandur neng pot.... Lha  gur neng latar.. ..,0,2023-09-16T10:20:06Z,Pemupukan
zGVYZuadCQY,@NiaAgustin-p7k,"Pak didi di sindag,tanya dong? 
Ap bsa bt nyemprot tanaman cabai.mks",0,2023-09-16T08:27:59Z,Pemupukan
zGVYZuadCQY,@muryantimodiste2065,Kalau buat tanaman cabe yg sudah tua bisa tidak pak??,0,2023-09-16T03:25:55Z,Pemupukan
zGVYZuadCQY,@roidalumbantobing2908,Apa bisa dicampur dengan pupuk kimia bang sewaktu ngecor. Tolong dijelaskan,0,2023-09-15T15:18:26Z,Pemupukan
zGVYZuadCQY,@RajaauliaKayobungsu-hl8ow,Pupuk apa di berikan  umur 1 minggu 2 minggu di tanam aqua glas terimah kasih  ?????,0,2023-09-15T12:42:09Z,Pemupukan
zGVYZuadCQY,@dapurandung2108,Trima kasih dr. Tarigan ilmu yg bermanfaat. Saya akan aplikasikan di pohon cabai di halaman rmh.,5,2023-09-15T08:41:56Z,Pemupukan
zGVYZuadCQY,@s.n.indahhayati9981,"Saya punya pohon alpukat,2 thn lalu berbuah lebat.sekaran g ada bunganya,sy kasih boster,micin juga blm nampak bunganya.dikasih apa y bang spy berbuah lagi?mhn infonya mkasih.",0,2023-09-14T08:48:56Z,Pemupukan
zGVYZuadCQY,@AmeliaSam-w4o,"Pak trmh kasih atas penjelasannya,dan apakah bisa di berikan kepada tanaman lain,dgn dosis yg sama,mslnya buncis,terung dll trmh kah.",0,2023-09-13T04:12:19Z,Pemupukan
zGVYZuadCQY,@apunsaifurachman7802,"Kalau yg memuji pasti dibalas, sedangkan yg tanya gak ada jawabannya",0,2023-09-11T17:43:50Z,Pemupukan
zGVYZuadCQY,@RajaPetualangBondowoso,"Terimakasih bnyk tutorialnya mas , kebetulan saya mau mulai hobi tanaman sayur di polybag , semoga bermanfaat",1,2023-09-11T09:05:20Z,Pemupukan
zGVYZuadCQY,@aripinripin9335,gmna  caranya pemakaian pupuk ntk itu brapa takaran mks,0,2023-09-10T19:30:25Z,Pemupukan
zGVYZuadCQY,@absyarnailunnabhan,Ass.wr.wb. maaf pak waktu penyiraman jam berapa? Maaf y pak,0,2023-09-09T07:39:28Z,Pemupukan
zGVYZuadCQY,@VbbGhh-tc6vi,"1

L
L",0,2023-09-09T03:50:06Z,Pemupukan
zGVYZuadCQY,@danieltampang5320,Itu untuk di semprot di daun kh  atau di siram di bawa pokok,0,2023-09-08T06:02:49Z,Pemupukan
zGVYZuadCQY,@danieltampang5320,Kalau tanaman cabe sampai 2000 pokok berrti siap kn juga micin bnyak2 ya,0,2023-09-08T06:02:18Z,Pemupukan
zGVYZuadCQY,@mgawan5588,Sy lg coba juga tanam bawang  merah n putih apakah msg ini bisa juga ???..,0,2023-09-08T03:52:16Z,Pemupukan
zGVYZuadCQY,@anakrimbapetualangan1590,Mantap om penjelasan yang sangat detail mudah di pahami. Sukses selalu om,2,2023-09-08T01:25:53Z,Pemupukan
zGVYZuadCQY,@worogunarti7419,"Terimakasih sdh berbagi,sungguh menginspirasi👍👍",0,2023-09-06T15:19:10Z,Pemupukan
zGVYZuadCQY,@FransiskaTarigan-v5j,Bolehkah mijin itu untuk tanaman kol,0,2023-09-05T14:02:03Z,Pemupukan
zGVYZuadCQY,@omahkuota6320,"Ass wr wb maaf waktu menyiramnya pagi  , sore atau malam hari ? Mksh wss wr wb",0,2023-09-05T08:08:05Z,Pemupukan
zGVYZuadCQY,@melvidapanjaitan,"Cabe rawit jg bisa kan dok,",0,2023-09-05T03:47:05Z,Pemupukan
zGVYZuadCQY,@erlinfebriyanti6991,"Di pakai nya boleh di ulang ngak bang, misal per 2 Minggu atau per satu bulan gtu. Di siram MSG.",0,2023-09-04T04:02:36Z,Pemupukan
zGVYZuadCQY,@sudiantara9785,untuk timun bisa gx bang,0,2023-09-03T16:52:53Z,Pemupukan
zGVYZuadCQY,@sangbijak77,Kalau utk pohon jeruk nipis boleh ga pake Micin?,0,2023-09-03T11:23:50Z,Pemupukan
zGVYZuadCQY,@restuindrawan1710,Siap nonton,0,2023-09-03T06:36:56Z,Pemupukan
zGVYZuadCQY,@exselezal3722,"boleh ngga ka, klo micin nya ganti pke sasa",0,2023-09-03T03:43:18Z,Pemupukan
zGVYZuadCQY,@Emialmeera,Di seling pupuk lainnnya itu setiap seminggu sekali atau di minggu yg sama pak,0,2023-09-02T13:47:28Z,Pemupukan
zGVYZuadCQY,@ibutumini0740,Pengen nyoba,0,2023-09-02T04:49:20Z,Pemupukan
zGVYZuadCQY,@budikupek7179,Klo mengkredil pucuk daun sprti terbakar pada saat berbunga ataupun blm berbunga.... Mohon pencerahan suhu,0,2023-09-02T01:54:34Z,Pemupukan
zGVYZuadCQY,@syukurriansyah-zx4cc,Banyak omong,0,2023-08-31T13:54:25Z,Pemupukan
zGVYZuadCQY,@jendaingantarigan8706,salam kenal permen  bere min bukundu  bangku nak bjr,0,2023-08-30T13:25:24Z,Pemupukan
zGVYZuadCQY,@hidayatalkahfi689,"Salam bpk, mau tanya pak jarak pemupukan NPK ke micin kasih jarak berapa hari pak,",0,2023-08-30T11:55:07Z,Pemupukan
zGVYZuadCQY,@Channelorganik-ll8pp,"sangat bagus penjelasannya pak, bermanfaat menambah ilmu kita 😊",2,2023-08-30T01:42:33Z,Pemupukan
zGVYZuadCQY,@WawanArisetiawan-ll9wp,"Mff... Apkh tdk mengganggu pertumbuhan tanaman cabe, takutnya nnti bs kriting daun",0,2023-08-29T02:27:51Z,Pemupukan
